voltage,current,power
12.08,0.15,1.77
11.99,0.13,1.58
12.01,0.13,1.58
11.99,0.12,1.4
11.99,0.12,1.4
11.96,0.1,1.22
11.99,0.06,0.69
11.96,0.1,1.22
11.91,0.12,1.39
12.01,0.12,1.4
11.96,0.13,1.57
11.72,0.07,0.85
12.08,0.07,0.88
12.01,0.09,1.05
11.99,0.09,1.05
12.01,0.09,1.05
11.99,0.09,1.05
11.99,0.13,1.58
11.99,0.09,1.05
12.01,0.16,1.93
12.04,0.06,0.7
12.01,0.1,1.23
11.99,0.15,1.75
11.99,0.12,1.4
11.96,0.1,1.22
12.01,0.18,2.11
11.96,0.16,1.93
12.08,0.09,1.06
11.96,0.15,1.75
11.99,0.13,1.58
11.99,0.18,2.11
11.94,0.06,0.69
11.99,0.09,1.05
12.04,0.12,1.41
11.99,0.09,1.05
11.94,0.12,1.39
12.08,0.07,0.88
11.96,0.21,2.46
12.16,0.07,0.88
11.96,0.1,1.22
12.16,0.03,0.35
11.99,0.06,0.69
11.96,0.16,1.93
11.99,0.16,1.93
12.06,0.12,1.41
11.96,0.15,1.75
12.13,0.18,2.13
11.94,0.13,1.57
11.96,0.12,1.4
12.13,0.13,1.6
11.96,0.13,1.57
11.99,0.12,1.4
11.99,0.16,1.93
12.04,0.1,1.23
11.96,0.21,2.46
12.11,0.1,1.24
12.01,0.13,1.58
12.18,0.16,1.96
11.99,0.15,1.75
11.94,0.15,1.75
11.99,0.1,1.22
11.96,0.18,2.1
11.99,0.13,1.58
11.96,0.12,1.4
11.96,0.13,1.57
12.11,0.09,1.06
11.99,0.09,1.05
11.99,0.09,1.05
11.99,0.04,0.52
11.99,0.1,1.22
11.96,0.07,0.87
11.99,0.13,1.58
11.99,0.15,1.75
11.96,0.15,1.75
11.96,0.15,1.75
11.99,0.12,1.4
11.96,0.13,1.57
11.99,0.1,1.22
11.99,0.13,1.58
11.99,0.03,0.34
11.99,0.12,1.4
11.96,0.16,1.93
11.67,0.1,1.19
12.04,0.13,1.58
11.96,0.1,1.22
11.99,0.09,1.05
12.16,0.12,1.42
11.96,0.1,1.22
11.94,0.09,1.04
11.99,0.09,1.05
11.99,0.07,0.87
11.99,0.16,1.93
11.99,0.12,1.4
11.84,0.13,1.56
11.96,0.12,1.4
11.94,0.12,1.39
11.96,0.09,1.05
11.96,0.1,1.22
11.94,0.12,1.39
11.99,0.19,2.28
12.01,0.12,1.4
12.18,0.12,1.42
11.99,0.15,1.75
12.08,0.18,2.12
11.96,0.16,1.93
11.96,0.16,1.93
12.16,0.12,1.42
11.99,0.1,1.22
11.99,0.07,0.87
11.99,0.07,0.87
12.06,0.12,1.41
11.99,0.12,1.4
12.06,0.16,1.94
11.96,0.13,1.57
12.06,0.12,1.41
11.99,0.09,1.05
11.96,0.19,2.28
11.96,0.15,1.75
11.99,0.16,1.93
12.04,0.15,1.76
11.99,0.07,0.87
12.08,0.15,1.77
11.96,0.1,1.22
11.99,0.15,1.75
11.99,0.18,2.11
11.96,0.1,1.22
11.96,0.15,1.75
12.04,0.13,1.58
12.01,0.07,0.87
11.99,0.13,1.58
12.01,0.07,0.87
11.94,0.15,1.75
11.99,0.12,1.4
11.99,0.07,0.87
11.91,0.13,1.57
11.96,0.13,1.57
11.99,0.18,2.11
11.84,0.15,1.73
12.01,0.21,2.47
11.99,0.16,1.93
12.01,0.13,1.58
12.16,0.13,1.6
12.04,0.22,2.65
12.11,0.19,2.31
11.99,0.07,0.87
11.99,0.23,2.81
12.06,0.12,1.41
11.99,0.13,1.58
11.96,0.1,1.22
11.96,0.12,1.4
11.99,0.25,2.99
12.08,0.12,1.41
11.99,0.1,1.22
12.04,0.1,1.23
11.99,0.19,2.28
11.96,0.13,1.57
12.01,0.16,1.93
11.82,0.16,1.9
11.99,0.18,2.11
11.99,0.09,1.05
11.99,0.13,1.58
11.96,0.03,0.34
12.04,0.13,1.58
12.08,0.1,1.23
11.99,0.16,1.93
11.96,0.15,1.75
11.96,0.15,1.75
11.99,0.15,1.75
11.99,0.19,2.28
11.99,0.1,1.22
11.99,0.12,1.4
12.06,0.13,1.59
12.08,0.12,1.41
12.11,0.21,2.49
12.01,0.09,1.05
11.94,0.15,1.75
11.99,0.22,2.64
11.96,0.19,2.28
11.96,0.13,1.57
11.99,0.18,2.11
11.91,0.09,1.04
12.04,0.07,0.87
11.99,0.18,2.11
11.99,0.09,1.05
11.96,0.16,1.93
11.99,0.07,0.87
12.01,0.12,1.4
11.99,0.15,1.75
12.04,0.16,1.94
11.99,0.1,1.22
11.89,0.15,1.74
12.01,0.12,1.4
11.99,0.15,1.75
11.99,0.13,1.58
12.08,0.18,2.12
11.96,0.12,1.4
11.96,0.15,1.75
11.96,0.13,1.57
12.08,0.18,2.12
11.87,0.16,1.91
11.99,0.03,0.34
11.99,0.1,1.22
11.99,0.16,1.93
11.96,0.1,1.22
12.06,0.19,2.3
11.96,0.12,1.4
11.99,0.15,1.75
11.99,0.19,2.28
12.01,0.15,1.76
12.04,0.12,1.41
11.99,0.1,1.22
11.99,0.1,1.22
11.96,0.15,1.75
11.96,0.18,2.1
11.96,0.12,1.4
11.99,0.21,2.46
11.99,0.12,1.4
11.99,0.18,2.11
11.99,0.1,1.22
11.99,0.19,2.28
11.99,0.15,1.75
11.96,0.15,1.75
11.99,0.15,1.75
12.11,0.12,1.41
11.96,0.19,2.28
11.99,0.18,2.11
11.96,0.19,2.28
12.04,0.09,1.05
11.99,0.09,1.05
11.99,0.21,2.46
11.96,0.12,1.4
11.96,0.16,1.93
11.96,0.15,1.75
11.99,0.15,1.75
11.99,0.18,2.11
11.94,0.18,2.1
11.99,0.16,1.93
11.99,0.06,0.69
11.96,0.15,1.75
11.82,0.18,2.08
12.04,0.12,1.41
11.96,0.09,1.05
11.99,0.19,2.28
12.06,0.18,2.12
11.99,0.07,0.87
12.06,0.21,2.48
12.01,0.12,1.4
11.99,0.21,2.46
12.01,0.19,2.29
11.96,0.15,1.75
12.01,0.07,0.87
11.89,0.12,1.39
11.99,0.09,1.05
12.08,0.13,1.59
12.18,0.12,1.42
11.99,0.13,1.58
11.91,0.16,1.92
12.06,0.13,1.59
12.13,0.18,2.13
12.01,0.22,2.64
12.01,0.09,1.05
12.06,0.18,2.12
12.01,0.12,1.4
12.04,0.12,1.41
12.04,0.18,2.12
12.01,0.15,1.76
12.01,0.15,1.76
12.06,0.1,1.23
12.01,0.16,1.93
12.04,0.13,1.58
12.04,0.15,1.76
12.01,0.18,2.11
12.04,0.13,1.58
12.06,0.16,1.94
12.01,0.15,1.76
12.04,0.13,1.58
12.04,0.12,1.41
12.11,0.12,1.41
11.99,0.19,2.28
12.16,0.15,1.78
12.04,0.12,1.41
12.01,0.15,1.76
11.91,0.18,2.09
12.01,0.09,1.05
12.01,0.19,2.29
12.06,0.16,1.94
12.08,0.16,1.95
12.04,0.15,1.76
12.04,0.16,1.94
12.01,0.21,2.47
12.06,0.21,2.48
11.99,0.18,2.11
12.01,0.12,1.4
12.01,0.1,1.23
12.01,0.13,1.58
12.01,0.12,1.4
12.04,0.09,1.05
12.01,0.18,2.11
12.01,0.13,1.58
12.06,0.18,2.12
12.01,0.18,2.11
12.01,0.12,1.4
11.96,0.18,2.1
12.01,0.18,2.11
12.04,0.1,1.23
12.06,0.16,1.94
12.01,0.15,1.76
12.06,0.13,1.59
11.99,0.19,2.28
12.01,0.16,1.93
12.06,0.12,1.41
12.01,0.16,1.93
12.06,0.13,1.59
12.18,0.13,1.6
12.01,0.13,1.58
12.01,0.13,1.58
12.08,0.16,1.95
11.99,0.12,1.4
12.08,0.22,2.66
12.01,0.16,1.93
11.89,0.15,1.74
12.18,0.15,1.78
12.04,0.18,2.12
12.01,0.19,2.29
12.04,0.26,3.18
12.08,0.15,1.77
11.99,0.13,1.58
12.01,0.1,1.23
12.01,0.09,1.05
11.89,0.15,1.74
11.99,0.16,1.93
12.01,0.06,0.7
11.99,0.07,0.87
11.96,0.07,0.87
12.01,0.13,1.58
12.01,0.13,1.58
12.11,0.15,1.77
12.01,0.1,1.23
12.01,0.15,1.76
12.04,0.09,1.05
12.21,0.12,1.43
12.08,0.21,2.48
12.16,0.21,2.5
11.99,0.12,1.4
12.11,0.07,0.88
12.06,0.21,2.48
11.99,0.21,2.46
12.01,0.12,1.4
12.04,0.21,2.47
11.99,0.12,1.4
12.06,0.1,1.23
11.99,0.09,1.05
12.01,0.09,1.05
12.04,0.13,1.58
12.01,0.16,1.93
12.16,0.21,2.5
12.01,0.15,1.76
12.01,0.12,1.4
12.06,0.15,1.76
12.01,0.15,1.76
12.11,0.15,1.77
12.01,0.15,1.76
11.84,0.16,1.91
12.04,0.12,1.41
12.08,0.09,1.06
12.08,0.12,1.41
11.99,0.18,2.11
12.04,0.15,1.76
11.99,0.12,1.4
11.99,0.12,1.4
12.01,0.18,2.11
12.11,0.1,1.24
11.99,0.19,2.28
12.08,0.13,1.59
12.11,0.16,1.95
11.99,0.16,1.93
12.01,0.22,2.64
11.99,0.21,2.46
11.96,0.1,1.22
12.01,0.15,1.76
11.96,0.1,1.22
12.06,0.18,2.12
12.01,0.13,1.58
11.91,0.15,1.74
12.04,0.15,1.76
11.84,0.15,1.73
12.01,0.13,1.58
12.01,0.15,1.76
12.26,0.19,2.34
12.01,0.16,1.93
12.01,0.16,1.93
12.08,0.12,1.41
12.04,0.19,2.29
11.91,0.21,2.45
12.18,0.07,0.88
12.01,0.22,2.64
12.01,0.18,2.11
12.06,0.12,1.41
12.08,0.1,1.23
12.08,0.19,2.3
12.04,0.15,1.76
12.01,0.19,2.29
11.99,0.06,0.69
11.99,0.12,1.4
12.01,0.18,2.11
12.11,0.13,1.59
11.99,0.12,1.4
12.01,0.12,1.4
12.01,0.16,1.93
11.94,0.16,1.92
11.89,0.13,1.56
11.96,0.15,1.75
11.99,0.16,1.93
11.96,0.16,1.93
11.89,0.16,1.91
11.91,0.21,2.45
12.08,0.01,0.17
12.08,0.07,0.88
12.11,0.1,1.24
11.99,0.16,1.93
12.04,0.19,2.29
12.06,0.15,1.76
12.11,0.12,1.41
11.99,0.18,2.11
12.01,0.16,1.93
12.16,0.15,1.78
12.01,0.19,2.29
12.16,0.15,1.78
12.04,0.18,2.12
11.99,0.15,1.75
11.99,0.13,1.58
12.01,0.16,1.93
12.04,0.12,1.41
12.08,0.1,1.23
12.01,0.12,1.4
12.01,0.09,1.05
12.06,0.22,2.65
11.99,0.16,1.93
12.06,0.13,1.59
11.99,0.15,1.75
11.99,0.1,1.22
12.06,0.16,1.94
11.99,0.15,1.75
12.01,0.1,1.23
12.11,0.13,1.59
12.01,0.06,0.7
11.87,0.16,1.91
11.96,0.13,1.57
11.99,0.18,2.11
12.13,0.19,2.31
12.01,0.19,2.29
12.08,0.13,1.59
11.99,0.1,1.22
11.99,0.18,2.11
12.13,0.1,1.24
11.96,0.13,1.57
11.87,0.16,1.91
11.99,0.09,1.05
11.99,0.12,1.4
12.06,0.15,1.76
11.99,0.12,1.4
12.01,0.18,2.11
11.99,0.1,1.22
12.01,0.16,1.93
12.01,0.18,2.11
12.04,0.22,2.65
12.04,0.09,1.05
11.99,0.13,1.58
12.13,0.19,2.31
12.06,0.1,1.23
12.01,0.16,1.93
11.99,0.16,1.93
12.01,0.12,1.4
11.99,0.13,1.58
12.04,0.1,1.23
11.99,0.15,1.75
12.06,0.03,0.34
12.08,0.15,1.77
12.16,0.16,1.96
12.01,0.12,1.4
12.06,0.22,2.65
12.13,0.07,0.88
12.04,0.21,2.47
12.01,0.16,1.93
12.01,0.12,1.4
11.99,0.18,2.11
12.18,0.09,1.06
11.99,0.12,1.4
11.99,0.09,1.05
12.01,0.07,0.87
11.99,0.15,1.75
12.01,0.18,2.11
11.99,0.15,1.75
11.96,0.09,1.05
11.99,0.1,1.22
12.04,0.15,1.76
12.01,0.13,1.58
12.04,0.13,1.58
11.99,0.09,1.05
12.04,0.13,1.58
11.99,0.13,1.58
12.16,0.12,1.42
12.08,0.15,1.77
12.01,0.09,1.05
11.99,0.13,1.58
12.08,0.16,1.95
12.13,0.15,1.78
11.96,0.16,1.93
12.16,0.19,2.32
12.08,0.13,1.59
11.99,0.09,1.05
12.08,0.13,1.59
11.99,0.12,1.4
12.08,0.16,1.95
12.13,0.19,2.31
12.01,0.15,1.76
12.08,0.12,1.41
12.04,0.13,1.58
11.91,0.12,1.39
12.01,0.18,2.11
11.99,0.16,1.93
12.01,0.12,1.4
12.01,0.22,2.64
11.96,0.1,1.22
12.01,0.13,1.58
12.01,0.12,1.4
