voltage,current,power
8.91,0.07,0.65
8.89,0.01,0.12
8.98,0.0,0.0
9.06,0.04,0.39
8.96,0.0,0.0
9.2,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
8.98,0.0,0.0
9.08,0.0,0.0
8.91,0.0,0.0
9.13,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.04,0.39
9.03,0.0,0.0
8.96,0.0,0.0
8.84,0.01,0.12
9.01,0.01,0.12
9.01,0.0,0.0
9.08,0.0,0.0
8.98,0.01,0.12
8.98,0.01,0.12
8.96,0.0,0.0
9.08,0.03,0.26
8.96,0.0,0.0
9.06,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.91,0.03,0.25
8.96,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.94,0.03,0.25
9.11,0.0,0.0
9.2,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.03,0.25
8.96,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.01,0.03,0.26
9.01,0.0,0.0
8.96,0.0,0.0
8.91,0.0,0.0
9.03,0.09,0.79
8.98,0.01,0.12
8.98,0.04,0.39
9.01,0.07,0.65
8.96,0.04,0.39
9.13,0.0,0.0
8.98,0.0,0.0
9.16,0.0,0.0
8.86,0.03,0.25
9.08,0.0,0.0
9.01,0.0,0.0
9.06,0.0,0.0
9.01,0.01,0.12
8.98,0.0,0.0
9.03,0.0,0.0
8.98,0.01,0.12
9.11,0.0,0.0
8.98,0.0,0.0
8.98,0.01,0.12
8.98,0.04,0.39
8.86,0.01,0.12
8.96,0.0,0.0
8.96,0.04,0.39
8.96,0.06,0.52
8.98,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.01,0.0,0.0
8.98,0.01,0.12
9.03,0.04,0.39
9.18,0.01,0.13
9.01,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.84,0.0,0.0
9.03,0.0,0.0
8.94,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
8.96,0.01,0.12
8.96,0.0,0.0
8.94,0.0,0.0
9.06,0.0,0.0
9.06,0.0,0.0
8.89,0.01,0.12
9.08,0.03,0.26
8.98,0.0,0.0
8.86,0.0,0.0
8.98,0.03,0.26
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
8.98,0.04,0.39
8.94,0.0,0.0
8.96,0.01,0.12
8.94,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.91,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
8.86,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
9.01,0.12,1.05
8.98,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
9.06,0.03,0.26
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
8.94,0.0,0.0
9.03,0.0,0.0
9.03,0.0,0.0
8.94,0.01,0.12
8.91,0.0,0.0
8.96,0.0,0.0
9.08,0.0,0.0
8.96,0.01,0.12
8.98,0.04,0.39
8.96,0.0,0.0
8.96,0.03,0.25
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
9.11,0.01,0.12
9.06,0.0,0.0
9.01,0.0,0.0
8.96,0.03,0.25
8.96,0.01,0.12
9.03,0.0,0.0
8.91,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.03,0.26
9.06,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
8.79,0.0,0.0
9.01,0.01,0.12
8.96,0.03,0.25
9.01,0.0,0.0
8.96,0.07,0.65
8.98,0.0,0.0
8.96,0.0,0.0
9.06,0.01,0.12
8.91,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.96,0.01,0.12
9.06,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.94,0.01,0.12
8.72,0.07,0.63
8.98,0.0,0.0
8.96,0.0,0.0
9.01,0.03,0.26
9.06,0.01,0.12
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.13,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
9.06,0.01,0.12
8.96,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.91,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
9.06,0.03,0.26
8.96,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.91,0.0,0.0
8.96,0.0,0.0
8.94,0.03,0.25
8.98,0.03,0.26
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.12,1.05
8.96,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
9.03,0.0,0.0
9.03,0.0,0.0
8.98,0.03,0.26
8.96,0.03,0.25
8.89,0.0,0.0
8.94,0.03,0.25
8.96,0.0,0.0
8.81,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
9.11,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.08,0.04,0.39
8.96,0.0,0.0
8.96,0.0,0.0
8.86,0.0,0.0
8.98,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
9.01,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.81,0.0,0.0
9.11,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.91,0.0,0.0
8.84,0.0,0.0
8.98,0.03,0.26
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.01,0.12
9.01,0.0,0.0
9.01,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.04,0.39
8.96,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
8.98,0.04,0.39
8.96,0.0,0.0
9.06,0.0,0.0
9.03,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
8.94,0.0,0.0
8.91,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.06,0.01,0.12
9.03,0.0,0.0
9.13,0.03,0.26
9.01,0.0,0.0
8.98,0.03,0.26
8.98,0.0,0.0
9.06,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
8.94,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.94,0.0,0.0
8.96,0.04,0.39
8.96,0.0,0.0
8.96,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.13,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.01,0.12
9.08,0.01,0.12
9.11,0.0,0.0
9.08,0.0,0.0
9.03,0.0,0.0
9.08,0.0,0.0
8.96,0.03,0.25
9.11,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.01,0.12
8.98,0.06,0.52
8.98,0.0,0.0
8.96,0.01,0.12
8.89,0.0,0.0
8.91,0.0,0.0
8.96,0.03,0.25
9.01,0.0,0.0
8.96,0.01,0.12
9.01,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
8.76,0.0,0.0
9.16,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.03,0.26
9.01,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
9.01,0.0,0.0
9.01,0.0,0.0
8.98,0.01,0.12
8.98,0.07,0.65
9.06,0.03,0.26
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.01,0.12
8.86,0.01,0.12
8.96,0.0,0.0
8.96,0.01,0.12
8.94,0.06,0.52
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.04,0.39
8.96,0.0,0.0
8.96,0.0,0.0
9.11,0.03,0.26
9.11,0.0,0.0
9.01,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.07,0.65
9.01,0.0,0.0
8.81,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.03,0.25
8.96,0.01,0.12
8.96,0.0,0.0
8.96,0.01,0.12
9.01,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
8.98,0.01,0.12
8.96,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.94,0.04,0.39
9.03,0.0,0.0
9.01,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.03,0.26
8.96,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
9.01,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
9.13,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
9.13,0.0,0.0
9.01,0.0,0.0
9.03,0.0,0.0
8.89,0.0,0.0
8.98,0.0,0.0
8.96,0.01,0.12
9.06,0.0,0.0
8.91,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
8.86,0.0,0.0
9.13,0.0,0.0
8.96,0.0,0.0
9.01,0.03,0.26
9.03,0.0,0.0
9.01,0.0,0.0
9.01,0.04,0.39
9.01,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
9.01,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.94,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
9.11,0.0,0.0
8.94,0.0,0.0
9.11,0.0,0.0
9.01,0.01,0.12
8.94,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
8.94,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.94,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.01,0.12
9.01,0.0,0.0
8.98,0.0,0.0
8.98,0.04,0.39
9.01,0.01,0.12
8.98,0.0,0.0
9.06,0.07,0.66
8.98,0.0,0.0
8.98,0.03,0.26
9.03,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
8.96,0.06,0.52
8.94,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.11,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.03,0.01,0.12
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.91,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
9.08,0.0,0.0
8.96,0.01,0.12
8.96,0.0,0.0
9.16,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.08,0.0,0.0
8.98,0.0,0.0
9.13,0.0,0.0
8.98,0.0,0.0
8.98,0.06,0.52
9.11,0.0,0.0
8.98,0.0,0.0
8.96,0.03,0.25
8.98,0.0,0.0
8.89,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.96,0.0,0.0
9.11,0.01,0.12
8.89,0.0,0.0
9.11,0.0,0.0
8.96,0.0,0.0
8.86,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.81,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.01,0.03,0.26
8.98,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
9.11,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.11,0.0,0.0
8.98,0.01,0.12
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
8.96,0.03,0.25
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.08,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.06,0.01,0.12
9.03,0.0,0.0
8.91,0.04,0.38
9.06,0.03,0.26
8.98,0.0,0.0
9.08,0.01,0.12
9.01,0.04,0.39
9.06,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.98,0.03,0.26
9.06,0.0,0.0
8.96,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.03,0.0,0.0
9.01,0.04,0.39
8.96,0.0,0.0
8.96,0.03,0.25
9.06,0.0,0.0
8.94,0.0,0.0
8.86,0.0,0.0
9.03,0.01,0.12
8.98,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.94,0.0,0.0
8.94,0.0,0.0
9.01,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.79,0.0,0.0
8.96,0.0,0.0
8.96,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.13,0.0,0.0
9.08,0.0,0.0
8.98,0.01,0.12
8.94,0.0,0.0
8.94,0.06,0.52
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
9.06,0.04,0.39
9.01,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.01,0.0,0.0
9.03,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.08,0.01,0.12
8.98,0.0,0.0
9.01,0.04,0.39
9.03,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
9.01,0.04,0.39
9.03,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.94,0.04,0.39
8.96,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
8.91,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
9.01,0.0,0.0
9.06,0.0,0.0
9.01,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.2,0.0,0.0
8.98,0.0,0.0
8.98,0.01,0.12
8.94,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.03,0.25
8.69,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
8.96,0.0,0.0
8.91,0.0,0.0
8.96,0.0,0.0
8.94,0.01,0.12
8.96,0.0,0.0
9.08,0.03,0.26
9.11,0.0,0.0
9.08,0.01,0.12
9.06,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.01,0.12
9.03,0.0,0.0
8.96,0.0,0.0
8.98,0.04,0.39
8.96,0.0,0.0
9.03,0.0,0.0
9.01,0.0,0.0
8.91,0.0,0.0
8.98,0.0,0.0
9.13,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.01,0.12
8.96,0.0,0.0
8.98,0.0,0.0
9.01,0.0,0.0
8.98,0.03,0.26
8.96,0.0,0.0
8.96,0.0,0.0
8.94,0.0,0.0
9.16,0.0,0.0
8.96,0.0,0.0
9.03,0.0,0.0
9.08,0.0,0.0
8.96,0.0,0.0
9.06,0.0,0.0
9.06,0.01,0.12
9.01,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
9.01,0.0,0.0
8.98,0.03,0.26
8.98,0.0,0.0
8.81,0.0,0.0
8.94,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.01,0.12
8.98,0.0,0.0
8.98,0.0,0.0
9.06,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
9.2,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
9.03,0.0,0.0
8.96,0.0,0.0
8.94,0.03,0.25
8.84,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
8.96,0.01,0.12
8.96,0.0,0.0
8.96,0.0,0.0
8.96,0.0,0.0
8.98,0.0,0.0
