0.5v,3v,6v,9v,12v,15v,18v,21v,24.5v
2.0000000000000018,11.999999999999995,0.33333333333332626,0.444444444444435,0.08333333333333157,0.266666666666661,0.3888888888888905,0.5714285714285762,0.1632653061224455
8.000000000000007,0.6666666666666672,0.33333333333332626,0.6666666666666722,1.3333333333333344,0.266666666666661,0.2222222222222175,0.5714285714285762,0.326530612244891
2.0000000000000018,3.333333333333336,0.33333333333332626,0.2222222222222175,0.33333333333332626,0.06666666666666525,0.11111111111110875,0.4285714285714279,0.5306122448979551
8.000000000000007,1.6666666666666607,0.16666666666666313,0.8888888888888897,0.08333333333333157,0.06666666666666525,1.0555555555555627,1.0476190476190421,1.2244897959183703
12.0,1.6666666666666607,0.5000000000000042,1.444444444444453,0.08333333333333157,1.0666666666666678,0.11111111111110875,0.8095238095238176,1.7551020408163254
8.000000000000007,0.6666666666666672,0.6666666666666672,0.444444444444435,0.08333333333333157,0.06666666666666525,0.3888888888888905,0.9047619047619108,1.9591836734693895
2.0000000000000018,0.0,1.3333333333333344,0.444444444444435,0.6666666666666672,0.06666666666666525,0.8888888888888897,0.6666666666666694,1.9591836734693895
7.9999999999999964,0.0,0.6666666666666672,0.444444444444435,0.08333333333333157,0.266666666666661,0.6666666666666722,0.5714285714285762,0.7346938775510192
7.9999999999999964,1.6666666666666607,0.33333333333332626,0.8888888888888897,1.0833333333333397,0.06666666666666525,0.2222222222222175,0.9047619047619108,2.1632653061224536
7.9999999999999964,0.0,0.16666666666666313,0.2222222222222175,0.5000000000000042,0.06666666666666525,0.2222222222222175,0.6666666666666694,1.9591836734693895
7.9999999999999964,0.6666666666666672,0.16666666666666313,0.444444444444435,0.6666666666666672,0.266666666666661,0.2222222222222175,0.5714285714285762,1.1428571428571475
21.999999999999996,0.6666666666666672,1.6666666666666607,0.444444444444435,0.6666666666666672,0.266666666666661,0.11111111111110875,0.3333333333333347,0.44897959183673236
7.9999999999999964,0.6666666666666672,1.1666666666666714,0.11111111111110875,0.33333333333332626,0.06666666666666525,0.4999999999999992,0.3333333333333347,0.040816326530618625
2.0000000000000018,0.6666666666666672,2.166666666666665,0.2222222222222175,0.08333333333333157,0.06666666666666525,0.4999999999999992,0.4285714285714279,0.9387755102040833
8.000000000000007,0.6666666666666672,0.33333333333332626,0.6666666666666722,0.08333333333333157,0.266666666666661,0.2222222222222175,0.6666666666666694,1.1428571428571475
12.00000000000001,0.0,3.166666666666673,0.33333333333332626,0.08333333333333157,0.266666666666661,0.2222222222222175,1.0476190476190421,1.5510204081632613
2.0000000000000018,2.3333333333333277,0.16666666666666313,1.2222222222222159,0.08333333333333157,0.266666666666661,0.8888888888888897,0.6666666666666694,1.9591836734693895
16.000000000000004,0.6666666666666672,1.6666666666666607,0.2222222222222175,0.08333333333333157,0.266666666666661,0.2222222222222175,0.6666666666666694,1.9591836734693895
12.0,0.0,0.16666666666666313,0.9999999999999984,0.08333333333333157,0.266666666666661,1.0555555555555627,0.6666666666666694,1.8367346938775482
2.0000000000000018,1.6666666666666607,1.4999999999999978,0.33333333333332626,0.916666666666662,0.7333333333333295,1.3333333333333246,0.8095238095238176,2.1632653061224536
7.9999999999999964,5.666666666666664,0.33333333333332626,0.2222222222222175,0.08333333333333157,0.06666666666666525,0.2222222222222175,0.5714285714285762,1.632653061224484
7.9999999999999964,0.0,0.33333333333332626,0.2222222222222175,0.916666666666662,0.06666666666666525,0.3888888888888905,1.1428571428571355,1.1428571428571475
7.9999999999999964,0.6666666666666672,1.1666666666666714,0.33333333333332626,0.08333333333333157,0.7333333333333295,0.2222222222222175,0.6666666666666694,0.44897959183673236
12.0,1.6666666666666607,0.6666666666666672,0.2222222222222175,0.916666666666662,0.266666666666661,0.4999999999999992,0.6666666666666694,0.040816326530618625
2.0000000000000018,3.333333333333336,0.16666666666666313,0.2222222222222175,0.08333333333333157,0.4000000000000033,0.11111111111110875,0.6666666666666694,0.44897959183673236
2.0000000000000018,2.3333333333333277,0.16666666666666313,0.444444444444435,0.5000000000000042,0.4000000000000033,0.11111111111110875,0.6666666666666694,1.2244897959183703
2.0000000000000018,0.6666666666666672,1.3333333333333344,1.555555555555562,0.33333333333332626,0.06666666666666525,0.05555555555556424,0.8095238095238176,1.5510204081632613
12.0,0.6666666666666672,0.6666666666666672,0.444444444444435,0.08333333333333157,0.4000000000000033,0.3888888888888905,0.6666666666666694,1.9591836734693895
2.0000000000000018,0.6666666666666672,0.6666666666666672,0.444444444444435,0.08333333333333157,1.4000000000000057,0.2222222222222175,0.8095238095238176,1.9591836734693895
7.9999999999999964,0.0,0.6666666666666672,0.2222222222222175,0.916666666666662,0.06666666666666525,0.3888888888888905,0.0952380952380932,1.1428571428571475
16.000000000000004,0.0,1.3333333333333344,0.444444444444435,0.08333333333333157,0.7333333333333295,0.3888888888888905,0.6666666666666694,2.1632653061224536
12.00000000000001,2.6666666666666687,1.1666666666666714,0.2222222222222175,0.08333333333333157,0.7333333333333295,0.3888888888888905,0.6666666666666694,1.5510204081632613
2.0000000000000018,0.9999999999999934,0.8333333333333304,0.33333333333332626,0.08333333333333157,0.266666666666661,0.2222222222222175,0.5714285714285762,1.3469387755101971
12.00000000000001,0.6666666666666672,1.1666666666666714,0.33333333333332626,0.08333333333333157,0.06666666666666525,0.3888888888888905,1.2380952380952457,0.9387755102040833
21.999999999999996,2.3333333333333277,2.0000000000000018,0.444444444444435,0.08333333333333157,0.266666666666661,0.4999999999999992,0.5714285714285762,0.24489795918366825
7.9999999999999964,2.9999999999999956,0.6666666666666672,0.444444444444435,1.0833333333333397,0.06666666666666525,0.2222222222222175,0.6666666666666694,0.326530612244891
12.0,0.6666666666666672,0.6666666666666672,0.8888888888888897,0.08333333333333157,0.266666666666661,0.11111111111110875,0.5714285714285762,0.9387755102040833
16.000000000000004,4.33333333333333,0.16666666666666313,0.2222222222222175,0.33333333333332626,1.533333333333336,0.05555555555556424,0.9047619047619108,1.3469387755101971
7.9999999999999964,2.9999999999999956,0.33333333333332626,0.2222222222222175,0.5000000000000042,0.4000000000000033,0.11111111111110875,0.1904761904761864,1.9591836734693895
2.0000000000000018,2.3333333333333277,0.6666666666666672,0.11111111111110875,1.4999999999999978,0.266666666666661,0.11111111111110875,0.1428571428571483,1.9591836734693895
2.0000000000000018,2.3333333333333277,1.1666666666666714,0.444444444444435,1.0833333333333397,0.19999999999999576,0.2222222222222175,0.3333333333333347,1.9591836734693895
2.0000000000000018,0.6666666666666672,0.6666666666666672,0.6666666666666722,0.5000000000000042,0.06666666666666525,0.05555555555556424,1.1428571428571355,1.632653061224484
2.0000000000000018,4.0000000000000036,0.6666666666666672,0.11111111111110875,0.6666666666666672,0.5999999999999991,0.2222222222222175,0.6666666666666694,1.8367346938775482
8.000000000000007,1.6666666666666607,0.6666666666666672,0.444444444444435,0.5000000000000042,0.7333333333333295,0.11111111111110875,1.0476190476190421,1.1428571428571475
8.000000000000007,0.0,0.5000000000000042,0.444444444444435,0.33333333333332626,0.7333333333333295,0.2222222222222175,0.5714285714285762,0.7346938775510192
2.0000000000000018,1.6666666666666607,0.6666666666666672,0.444444444444435,0.08333333333333157,0.06666666666666525,0.11111111111110875,0.5714285714285762,0.040816326530618625
8.000000000000007,4.0000000000000036,0.6666666666666672,0.444444444444435,0.33333333333332626,0.266666666666661,0.11111111111110875,0.5714285714285762,0.326530612244891
12.0,0.9999999999999934,0.8333333333333304,0.33333333333332626,0.33333333333332626,0.06666666666666525,0.777777777777781,0.4285714285714279,0.6530612244897964
12.00000000000001,2.9999999999999956,1.4999999999999978,0.11111111111110875,0.08333333333333157,0.06666666666666525,0.3888888888888905,1.2380952380952457,1.2244897959183703
2.0000000000000018,1.6666666666666607,2.0000000000000018,1.2222222222222159,0.33333333333332626,0.06666666666666525,0.2222222222222175,0.5714285714285762,1.9591836734693895
7.9999999999999964,0.9999999999999934,2.9999999999999956,0.8888888888888897,0.33333333333332626,0.06666666666666525,0.777777777777781,0.5714285714285762,1.9591836734693895
