voltage,current,power
14.97,0.01,0.2
15.04,0.01,0.21
15.04,0.03,0.43
14.99,0.0,0.0
15.16,0.03,0.43
15.01,0.0,0.0
15.04,0.0,0.0
15.23,0.0,0.0
15.23,0.0,0.0
15.14,0.04,0.65
15.01,0.0,0.0
15.04,0.0,0.0
14.99,0.03,0.43
15.04,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.16,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
14.99,0.0,0.0
15.21,0.0,0.0
15.06,0.0,0.0
15.14,0.0,0.0
15.01,0.03,0.43
15.11,0.0,0.0
15.06,0.06,0.87
15.01,0.0,0.0
15.09,0.0,0.0
14.97,0.0,0.0
15.04,0.03,0.43
15.01,0.04,0.65
14.99,0.0,0.0
14.89,0.03,0.42
15.09,0.0,0.0
15.01,0.01,0.21
14.87,0.03,0.42
15.19,0.03,0.43
15.04,0.0,0.0
14.99,0.03,0.43
15.06,0.0,0.0
15.01,0.01,0.21
14.99,0.0,0.0
14.97,0.0,0.0
15.09,0.0,0.0
15.16,0.0,0.0
15.01,0.0,0.0
14.94,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.21,0.0,0.0
15.09,0.0,0.0
14.99,0.0,0.0
15.01,0.06,0.87
15.04,0.0,0.0
15.04,0.0,0.0
15.11,0.0,0.0
15.09,0.06,0.87
14.99,0.04,0.65
14.99,0.0,0.0
15.01,0.04,0.65
15.01,0.03,0.43
15.11,0.0,0.0
14.97,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
15.01,0.03,0.43
15.06,0.03,0.43
15.06,0.0,0.0
14.92,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
15.14,0.0,0.0
14.94,0.0,0.0
15.01,0.0,0.0
15.14,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.14,0.03,0.43
15.04,0.03,0.43
15.16,0.0,0.0
14.87,0.0,0.0
15.04,0.01,0.21
15.01,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
14.99,0.01,0.21
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.09,0.0,0.0
14.79,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.06,0.0,0.0
15.04,0.0,0.0
14.99,0.01,0.21
15.01,0.0,0.0
15.01,0.01,0.21
14.97,0.01,0.2
15.01,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
14.94,0.0,0.0
15.04,0.0,0.0
14.94,0.0,0.0
15.01,0.01,0.21
15.04,0.0,0.0
15.01,0.04,0.65
14.99,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
14.92,0.0,0.0
14.99,0.0,0.0
15.14,0.0,0.0
15.14,0.04,0.65
15.01,0.0,0.0
15.01,0.03,0.43
14.87,0.0,0.0
15.01,0.01,0.21
15.14,0.01,0.21
15.21,0.01,0.21
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.67,0.07,1.07
14.99,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
15.09,0.0,0.0
14.99,0.06,0.87
15.21,0.0,0.0
14.87,0.0,0.0
15.01,0.0,0.0
15.01,0.03,0.43
14.99,0.07,1.09
14.99,0.0,0.0
15.04,0.01,0.21
15.09,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
15.04,0.0,0.0
15.14,0.0,0.0
15.01,0.0,0.0
15.14,0.0,0.0
15.01,0.01,0.21
14.97,0.0,0.0
15.04,0.0,0.0
14.99,0.0,0.0
14.89,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.06,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.09,0.0,0.0
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.04,0.03,0.43
15.01,0.06,0.87
15.01,0.0,0.0
14.97,0.0,0.0
14.99,0.06,0.87
15.01,0.0,0.0
15.23,0.0,0.0
15.06,0.01,0.21
15.01,0.0,0.0
15.21,0.03,0.43
14.97,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.16,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.01,0.21
14.99,0.0,0.0
15.06,0.04,0.65
15.23,0.0,0.0
15.01,0.03,0.43
14.99,0.0,0.0
14.92,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
14.94,0.0,0.0
15.19,0.0,0.0
15.01,0.0,0.0
14.77,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.23,0.0,0.0
15.19,0.01,0.21
15.01,0.0,0.0
14.99,0.0,0.0
14.99,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.21,0.0,0.0
15.21,0.04,0.66
15.11,0.0,0.0
15.11,0.03,0.43
15.09,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.06,0.01,0.21
15.11,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.06,0.01,0.21
15.14,0.0,0.0
15.01,0.03,0.43
15.04,0.0,0.0
15.04,0.03,0.43
14.99,0.0,0.0
14.99,0.0,0.0
14.99,0.0,0.0
15.01,0.01,0.21
15.06,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.06,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
15.01,0.01,0.21
14.99,0.0,0.0
15.09,0.0,0.0
15.11,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
14.94,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
15.04,0.0,0.0
15.06,0.06,0.87
15.01,0.0,0.0
14.99,0.0,0.0
15.19,0.0,0.0
15.11,0.0,0.0
15.06,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.09,0.04,0.65
15.01,0.0,0.0
15.11,0.01,0.21
14.89,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.06,0.01,0.21
15.01,0.0,0.0
15.21,0.0,0.0
15.14,0.0,0.0
15.01,0.04,0.65
15.04,0.03,0.43
15.14,0.0,0.0
15.01,0.0,0.0
15.14,0.01,0.21
15.06,0.01,0.21
15.21,0.0,0.0
15.04,0.0,0.0
15.06,0.03,0.43
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
15.11,0.01,0.21
14.99,0.03,0.43
15.01,0.0,0.0
15.11,0.04,0.65
15.01,0.0,0.0
15.14,0.0,0.0
15.04,0.01,0.21
15.06,0.0,0.0
14.99,0.0,0.0
14.99,0.06,0.87
15.01,0.0,0.0
15.04,0.04,0.65
15.09,0.01,0.21
15.01,0.0,0.0
15.19,0.0,0.0
15.04,0.0,0.0
15.09,0.01,0.21
15.04,0.03,0.43
15.01,0.03,0.43
15.04,0.01,0.21
14.99,0.0,0.0
14.99,0.0,0.0
15.14,0.0,0.0
15.19,0.0,0.0
15.04,0.04,0.65
15.16,0.0,0.0
15.11,0.0,0.0
14.97,0.0,0.0
15.04,0.0,0.0
15.14,0.01,0.21
15.01,0.06,0.87
15.01,0.0,0.0
15.01,0.04,0.65
14.99,0.0,0.0
15.01,0.03,0.43
14.99,0.0,0.0
15.04,0.0,0.0
15.21,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.04,0.01,0.21
14.99,0.0,0.0
15.14,0.0,0.0
15.06,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
14.99,0.03,0.43
15.01,0.0,0.0
15.01,0.0,0.0
15.16,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
14.99,0.0,0.0
15.01,0.01,0.21
14.94,0.0,0.0
15.21,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
15.11,0.01,0.21
15.01,0.0,0.0
15.01,0.01,0.21
15.06,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.06,0.04,0.65
15.01,0.03,0.43
15.04,0.01,0.21
15.06,0.09,1.32
15.14,0.0,0.0
15.04,0.04,0.65
14.99,0.03,0.43
15.04,0.01,0.21
15.04,0.0,0.0
15.11,0.0,0.0
14.97,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.09,0.0,0.0
14.92,0.03,0.42
15.09,0.04,0.65
14.97,0.01,0.2
15.14,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
15.04,0.06,0.87
15.14,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
15.06,0.06,0.87
15.01,0.01,0.21
14.99,0.0,0.0
15.23,0.03,0.43
15.04,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
15.19,0.0,0.0
14.99,0.0,0.0
15.09,0.0,0.0
15.04,0.04,0.65
15.01,0.0,0.0
15.04,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.06,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
14.99,0.0,0.0
15.14,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.92,0.03,0.42
15.14,0.0,0.0
15.11,0.03,0.43
15.09,0.0,0.0
15.01,0.0,0.0
15.04,0.04,0.65
15.04,0.0,0.0
15.09,0.1,1.54
15.01,0.0,0.0
15.19,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
14.99,0.03,0.43
15.04,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.01,0.21
15.04,0.04,0.65
15.09,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.06,0.03,0.43
15.04,0.0,0.0
15.23,0.03,0.43
14.89,0.01,0.2
14.99,0.0,0.0
15.14,0.03,0.43
15.11,0.0,0.0
15.16,0.0,0.0
15.11,0.04,0.65
15.01,0.03,0.43
15.04,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.06,0.01,0.21
15.09,0.0,0.0
15.01,0.0,0.0
15.09,0.01,0.21
15.16,0.0,0.0
15.19,0.0,0.0
14.87,0.0,0.0
15.11,0.0,0.0
15.16,0.04,0.65
15.26,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
15.09,0.03,0.43
15.04,0.01,0.21
14.99,0.0,0.0
15.14,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.33,0.0,0.0
15.14,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.94,0.0,0.0
15.09,0.0,0.0
15.14,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.01,0.01,0.21
15.04,0.01,0.21
15.04,0.0,0.0
15.14,0.0,0.0
15.11,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
14.97,0.0,0.0
15.09,0.0,0.0
15.01,0.01,0.21
15.14,0.0,0.0
15.21,0.03,0.43
15.04,0.0,0.0
15.14,0.0,0.0
15.09,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.04,0.03,0.43
15.11,0.04,0.65
15.16,0.0,0.0
15.04,0.0,0.0
15.01,0.01,0.21
14.99,0.0,0.0
15.21,0.0,0.0
15.16,0.0,0.0
15.11,0.0,0.0
15.16,0.0,0.0
14.94,0.0,0.0
15.09,0.0,0.0
14.99,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.09,0.0,0.0
15.09,0.03,0.43
14.99,0.01,0.21
14.99,0.0,0.0
15.21,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
14.99,0.01,0.21
14.99,0.0,0.0
15.19,0.0,0.0
15.23,0.0,0.0
15.01,0.0,0.0
15.19,0.0,0.0
14.99,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
15.04,0.0,0.0
15.04,0.01,0.21
14.84,0.01,0.2
15.09,0.06,0.87
14.99,0.0,0.0
15.06,0.0,0.0
15.06,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.23,0.0,0.0
14.99,0.03,0.43
15.04,0.0,0.0
15.04,0.01,0.21
15.14,0.0,0.0
15.14,0.03,0.43
15.14,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
14.99,0.03,0.43
15.06,0.01,0.21
15.01,0.0,0.0
15.19,0.03,0.43
14.94,0.01,0.2
15.04,0.04,0.65
15.01,0.01,0.21
14.99,0.0,0.0
14.77,0.0,0.0
14.99,0.0,0.0
15.04,0.06,0.87
15.04,0.01,0.21
15.01,0.0,0.0
15.04,0.0,0.0
14.97,0.07,1.09
14.99,0.0,0.0
15.11,0.0,0.0
15.11,0.0,0.0
15.09,0.0,0.0
15.04,0.0,0.0
14.99,0.07,1.09
14.7,0.0,0.0
14.99,0.03,0.43
14.99,0.0,0.0
15.06,0.0,0.0
15.04,0.0,0.0
15.16,0.0,0.0
14.99,0.0,0.0
14.87,0.01,0.2
14.99,0.0,0.0
15.01,0.0,0.0
15.01,0.07,1.09
15.16,0.0,0.0
15.04,0.04,0.65
14.99,0.0,0.0
15.19,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.16,0.0,0.0
15.06,0.0,0.0
15.14,0.03,0.43
14.99,0.0,0.0
15.01,0.09,1.31
15.01,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.06,0.03,0.43
15.09,0.0,0.0
15.09,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.09,0.0,0.0
14.99,0.01,0.21
15.11,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.06,0.0,0.0
15.09,0.0,0.0
14.94,0.0,0.0
14.97,0.04,0.65
15.01,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.04,0.07,1.09
14.99,0.0,0.0
15.11,0.0,0.0
15.14,0.01,0.21
14.99,0.0,0.0
15.23,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.04,0.04,0.65
15.01,0.04,0.65
15.04,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.09,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.06,0.0,0.0
15.01,0.01,0.21
15.01,0.04,0.65
14.97,0.04,0.65
15.06,0.0,0.0
14.99,0.0,0.0
15.01,0.01,0.21
15.11,0.04,0.65
15.04,0.0,0.0
15.11,0.04,0.65
14.99,0.0,0.0
15.14,0.04,0.65
15.01,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.16,0.01,0.21
14.99,0.0,0.0
14.89,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
14.89,0.04,0.64
15.01,0.0,0.0
15.19,0.03,0.43
15.06,0.03,0.43
14.99,0.04,0.65
15.01,0.0,0.0
15.01,0.0,0.0
15.06,0.0,0.0
15.04,0.0,0.0
15.14,0.0,0.0
14.92,0.0,0.0
14.99,0.0,0.0
15.21,0.0,0.0
15.09,0.0,0.0
15.01,0.03,0.43
15.01,0.0,0.0
15.04,0.0,0.0
15.16,0.0,0.0
14.94,0.0,0.0
14.99,0.03,0.43
15.01,0.0,0.0
15.09,0.0,0.0
15.16,0.0,0.0
15.01,0.0,0.0
14.99,0.0,0.0
15.06,0.01,0.21
15.01,0.03,0.43
15.01,0.0,0.0
15.04,0.0,0.0
15.06,0.0,0.0
14.99,0.01,0.21
14.99,0.0,0.0
15.09,0.01,0.21
15.01,0.03,0.43
15.01,0.0,0.0
14.94,0.0,0.0
15.01,0.0,0.0
15.16,0.03,0.43
15.04,0.04,0.65
15.06,0.0,0.0
15.01,0.01,0.21
15.16,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.16,0.0,0.0
15.14,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
15.04,0.0,0.0
14.99,0.0,0.0
15.11,0.01,0.21
14.97,0.0,0.0
15.11,0.01,0.21
15.01,0.0,0.0
15.04,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
14.99,0.01,0.21
15.01,0.01,0.21
15.01,0.0,0.0
14.99,0.01,0.21
15.04,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.99,0.04,0.65
15.01,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.04,0.0,0.0
15.01,0.0,0.0
15.09,0.01,0.21
15.09,0.0,0.0
15.06,0.01,0.21
15.01,0.01,0.21
14.99,0.01,0.21
14.97,0.0,0.0
14.99,0.0,0.0
15.19,0.0,0.0
15.11,0.03,0.43
15.04,0.0,0.0
15.21,0.0,0.0
15.01,0.0,0.0
14.99,0.01,0.21
14.97,0.0,0.0
15.01,0.0,0.0
15.04,0.04,0.65
15.04,0.0,0.0
15.01,0.0,0.0
15.09,0.03,0.43
15.01,0.0,0.0
14.97,0.03,0.43
15.04,0.0,0.0
15.09,0.0,0.0
15.09,0.0,0.0
15.01,0.01,0.21
15.16,0.0,0.0
14.99,0.0,0.0
15.04,0.0,0.0
15.14,0.04,0.65
15.01,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.04,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
15.01,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.04,0.0,0.0
14.99,0.01,0.21
14.99,0.0,0.0
14.92,0.01,0.2
14.97,0.01,0.2
15.01,0.0,0.0
15.04,0.0,0.0
15.06,0.0,0.0
15.01,0.0,0.0
15.09,0.0,0.0
14.99,0.0,0.0
15.04,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.09,0.06,0.87
14.99,0.0,0.0
15.01,0.0,0.0
15.16,0.0,0.0
15.21,0.03,0.43
15.01,0.0,0.0
14.97,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
14.92,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.16,0.07,1.1
15.11,0.0,0.0
15.01,0.03,0.43
15.09,0.0,0.0
15.01,0.0,0.0
15.21,0.0,0.0
15.04,0.0,0.0
15.06,0.01,0.21
15.01,0.0,0.0
15.09,0.01,0.21
15.06,0.09,1.32
15.09,0.0,0.0
14.99,0.0,0.0
15.11,0.0,0.0
15.11,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.23,0.0,0.0
15.01,0.0,0.0
15.01,0.03,0.43
14.99,0.0,0.0
14.99,0.0,0.0
15.01,0.0,0.0
15.19,0.0,0.0
15.16,0.03,0.43
15.04,0.01,0.21
15.01,0.03,0.43
15.01,0.0,0.0
15.01,0.0,0.0
15.14,0.0,0.0
15.11,0.01,0.21
15.09,0.01,0.21
15.01,0.0,0.0
15.04,0.0,0.0
15.09,0.0,0.0
14.97,0.0,0.0
15.04,0.0,0.0
15.21,0.0,0.0
15.09,0.0,0.0
15.01,0.0,0.0
14.65,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.19,0.01,0.21
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
15.01,0.0,0.0
