index,voltage,value
2259,6v,5.99
2260,6v,5.99
2261,6v,5.99
2262,6v,5.99
2263,6v,5.99
2264,6v,5.99
2265,6v,5.99
2266,6v,5.99
2267,6v,5.99
2268,6v,5.99
2269,6v,5.99
2270,6v,5.99
2271,6v,5.99
2272,6v,5.99
2273,6v,5.99
2274,6v,5.99
2275,6v,5.99
2276,6v,5.99
2277,6v,5.99
2278,6v,5.99
2279,6v,5.99
2280,6v,5.99
2281,6v,5.99
2282,6v,5.99
2283,6v,5.99
2284,6v,5.99
2285,6v,5.99
2286,6v,5.99
2287,6v,5.99
2288,6v,5.99
2289,6v,5.99
2290,6v,5.99
2291,6v,5.99
2292,6v,5.99
2293,6v,5.99
2294,6v,5.99
2295,6v,5.99
2296,6v,5.99
2297,6v,5.99
2298,6v,5.99
2299,6v,5.99
2300,6v,5.99
2301,6v,5.99
2302,6v,5.99
2303,6v,5.99
2304,6v,5.99
2305,6v,5.99
2306,6v,5.99
2307,6v,5.99
2308,6v,5.99
2309,6v,5.99
2310,6v,5.99
2311,6v,5.99
2312,6v,5.99
2313,6v,5.99
2314,6v,5.99
2315,6v,5.99
2316,6v,5.99
2317,6v,5.99
2318,6v,5.99
2319,6v,5.99
2320,6v,5.99
2321,6v,5.99
2322,6v,5.99
2323,6v,5.99
2324,6v,5.99
2325,6v,5.99
2326,6v,5.99
2327,6v,5.99
2328,6v,5.99
2329,6v,5.99
2330,6v,5.99
2331,6v,5.99
2332,6v,5.99
2333,6v,5.99
2334,6v,5.99
2335,6v,5.99
2336,6v,5.99
2337,6v,5.99
2338,6v,5.99
2339,6v,5.99
2340,6v,5.99
2341,6v,5.99
2342,6v,5.99
2343,6v,5.99
2344,6v,5.99
2345,6v,5.99
2346,6v,5.99
2347,6v,5.99
2348,6v,5.99
2349,6v,5.99
2350,6v,5.99
2351,6v,5.99
2352,6v,5.99
2353,6v,5.99
2354,6v,5.99
2355,6v,5.99
2356,6v,5.99
2357,6v,5.99
2358,6v,5.99
2359,6v,5.99
2360,6v,5.99
2361,6v,5.99
2362,6v,5.99
2363,6v,5.99
2364,6v,5.99
2365,6v,5.99
2366,6v,5.99
2367,6v,5.99
2368,6v,5.99
2369,6v,5.99
2370,6v,5.99
2371,6v,5.99
2372,6v,5.99
2373,6v,5.99
2374,6v,5.99
2375,6v,5.99
2376,6v,5.99
2377,6v,5.99
2378,6v,5.99
2379,6v,5.99
2380,6v,5.99
2381,6v,5.99
2382,6v,5.99
2383,6v,5.99
2384,6v,5.99
2385,6v,5.99
2386,6v,5.99
2387,6v,5.99
2388,6v,5.99
2389,6v,5.99
2390,6v,5.99
2391,6v,5.99
2392,6v,5.99
2393,6v,5.99
2394,6v,5.99
2395,6v,5.99
2396,6v,5.99
2397,6v,5.99
2398,6v,5.99
2399,6v,5.99
2400,6v,5.99
2401,6v,5.99
2402,6v,5.99
2403,6v,5.99
2404,6v,5.99
2405,6v,5.99
2406,6v,5.99
2407,6v,5.99
2408,6v,5.99
2409,6v,5.99
2410,6v,5.99
2411,6v,5.99
2412,6v,5.99
2413,6v,5.99
2414,6v,5.99
2415,6v,5.99
2416,6v,5.99
2417,6v,5.99
2418,6v,5.99
2419,6v,5.99
2420,6v,5.99
2421,6v,5.99
2422,6v,5.99
2423,6v,5.99
2424,6v,5.99
2425,6v,5.99
2426,6v,5.99
2427,6v,5.99
2428,6v,5.99
2429,6v,5.99
2430,6v,5.99
2431,6v,5.99
2432,6v,5.99
2433,6v,5.99
2434,6v,5.99
2435,6v,5.99
2436,6v,5.99
2437,6v,5.99
2438,6v,5.99
2439,6v,5.99
2440,6v,5.99
2441,6v,5.99
2442,6v,5.99
2443,6v,5.99
2444,6v,5.99
2445,6v,5.99
2446,6v,5.99
2447,6v,5.99
2448,6v,5.99
2449,6v,5.99
2450,6v,5.99
2451,6v,5.99
2452,6v,5.99
2453,6v,5.99
2454,6v,5.99
2455,6v,5.99
2456,6v,5.99
2457,6v,5.99
2458,6v,5.99
2459,6v,5.99
2460,6v,5.99
2461,6v,5.99
2462,6v,5.99
2463,6v,5.99
2464,6v,5.99
2465,6v,5.99
2466,6v,5.99
2467,6v,5.99
2468,6v,5.99
2469,6v,5.99
2470,6v,5.99
2471,6v,5.99
2472,6v,5.99
2473,6v,5.99
2474,6v,5.99
2475,6v,5.99
2476,6v,5.99
2477,6v,5.99
2478,6v,5.99
2479,6v,6.01
2480,6v,6.01
2481,6v,6.01
2482,6v,6.01
2483,6v,6.01
2484,6v,6.01
2485,6v,6.01
2486,6v,6.01
2487,6v,6.01
2488,6v,6.01
2489,6v,6.01
2490,6v,6.01
2491,6v,6.01
2492,6v,6.01
2493,6v,6.01
2494,6v,6.01
2495,6v,6.01
2496,6v,6.01
2497,6v,6.01
2498,6v,6.01
2499,6v,6.01
2500,6v,6.01
2501,6v,6.01
2502,6v,6.01
2503,6v,6.01
2504,6v,6.01
2505,6v,6.01
2506,6v,6.01
2507,6v,6.01
2508,6v,6.01
2509,6v,6.01
2510,6v,6.01
2511,6v,6.01
2512,6v,6.01
2513,6v,6.01
2514,6v,6.01
2515,6v,6.01
2516,6v,6.01
2517,6v,6.01
2518,6v,6.01
2519,6v,6.01
2520,6v,6.01
2521,6v,6.01
2522,6v,6.01
2523,6v,6.01
2524,6v,6.01
2525,6v,6.01
2526,6v,6.01
2527,6v,6.01
2528,6v,6.01
2529,6v,6.01
2530,6v,6.01
2531,6v,6.01
2532,6v,6.01
2533,6v,6.01
2534,6v,6.01
2535,6v,6.01
2536,6v,6.01
2537,6v,6.01
2538,6v,6.01
2539,6v,6.01
2540,6v,6.01
2541,6v,6.01
2542,6v,6.01
2543,6v,6.01
2544,6v,6.01
2545,6v,6.01
2546,6v,6.01
2547,6v,6.01
2548,6v,6.01
2549,6v,6.01
2550,6v,6.01
2551,6v,6.01
2552,6v,6.01
2553,6v,6.01
2554,6v,6.01
2555,6v,6.01
2556,6v,6.01
2557,6v,6.01
2558,6v,6.01
2559,6v,6.01
2560,6v,6.01
2561,6v,6.01
2562,6v,6.01
2563,6v,6.01
2564,6v,6.01
2565,6v,6.01
2566,6v,6.01
2567,6v,6.01
2568,6v,6.01
2569,6v,6.01
2570,6v,6.01
2571,6v,6.01
2572,6v,6.01
2573,6v,6.01
2574,6v,6.01
2575,6v,6.01
2576,6v,6.01
2577,6v,6.01
2578,6v,6.01
2579,6v,6.01
2580,6v,6.01
2581,6v,6.01
2582,6v,6.01
2583,6v,6.01
2584,6v,6.01
2585,6v,6.01
2586,6v,6.01
2587,6v,6.01
2588,6v,6.01
2589,6v,6.01
2590,6v,6.01
2591,6v,6.01
2592,6v,6.01
2593,6v,6.01
2594,6v,6.01
2595,6v,6.01
2596,6v,6.01
2597,6v,6.01
2598,6v,6.01
2599,6v,6.01
2600,6v,6.01
2601,6v,6.01
2602,6v,6.01
2603,6v,6.01
2604,6v,6.01
2605,6v,6.01
2606,6v,6.01
2607,6v,6.01
2608,6v,6.01
2609,6v,6.01
2610,6v,6.01
2611,6v,6.01
2612,6v,6.01
2613,6v,6.01
2614,6v,6.01
2615,6v,6.01
2616,6v,6.01
2617,6v,6.01
2618,6v,6.01
2619,6v,6.01
2620,6v,6.01
2621,6v,6.01
2622,6v,6.01
2623,6v,6.01
2624,6v,6.01
2625,6v,6.01
2626,6v,6.01
2627,6v,6.01
2628,6v,6.01
2629,6v,6.01
2630,6v,6.01
2631,6v,6.01
2632,6v,6.01
2633,6v,6.01
2634,6v,6.01
2635,6v,6.01
2636,6v,6.01
2637,6v,6.01
2638,6v,6.01
2639,6v,6.01
2640,6v,6.01
2641,6v,6.01
2642,6v,6.01
2643,6v,6.01
2644,6v,6.01
2645,6v,6.01
2646,6v,6.01
2647,6v,6.01
2648,6v,6.01
2649,6v,6.01
2650,6v,6.01
2651,6v,6.01
2652,6v,6.01
2653,6v,6.01
2654,6v,6.01
2655,6v,6.01
2656,6v,6.01
2657,6v,6.01
2658,6v,6.01
2659,6v,6.01
2660,6v,6.01
2661,6v,6.01
2662,6v,6.01
2663,6v,6.01
2664,6v,6.01
2665,6v,6.01
2666,6v,6.01
2667,6v,6.01
2668,6v,6.01
2669,6v,6.01
2670,6v,6.01
2671,6v,6.01
2672,6v,6.01
2673,6v,6.01
2674,6v,6.01
2675,6v,6.01
2676,6v,6.01
2677,6v,6.01
2678,6v,6.01
2679,6v,6.01
2680,6v,6.01
2681,6v,6.01
2682,6v,6.01
2683,6v,6.01
2684,6v,6.01
2685,6v,6.01
2686,6v,6.01
2687,6v,6.01
2688,6v,6.01
2689,6v,6.01
2690,6v,6.01
2691,6v,6.01
2692,6v,6.01
2693,6v,6.01
2694,6v,6.01
2695,6v,6.01
2696,6v,6.01
2697,6v,6.01
2698,6v,6.01
2699,6v,6.01
2700,6v,6.01
2701,6v,6.01
2702,6v,6.01
2703,6v,6.01
2704,6v,6.01
2705,6v,6.01
2706,6v,6.01
2707,6v,6.01
2708,6v,6.01
2709,6v,6.01
2710,6v,6.01
2711,6v,6.01
2712,6v,6.01
2713,6v,6.01
2714,6v,6.01
2715,6v,6.01
2716,6v,6.01
2717,6v,6.01
2718,6v,6.01
2719,6v,6.01
2720,6v,6.01
2721,6v,6.01
2722,6v,6.01
2723,6v,6.01
2724,6v,6.01
2725,6v,6.01
2726,6v,6.01
2727,6v,6.01
2728,6v,6.01
2729,6v,6.01
2730,6v,6.01
2731,6v,6.01
2732,6v,6.01
2733,6v,6.01
2734,6v,6.01
2735,6v,6.01
2736,6v,6.01
2737,6v,6.01
2738,6v,6.01
2739,6v,6.01
2740,6v,6.01
2741,6v,6.01
2742,6v,6.01
2743,6v,6.01
2744,6v,6.01
2745,6v,6.01
2746,6v,6.01
2747,6v,6.01
2748,6v,6.01
2749,6v,6.01
2750,6v,6.01
2751,6v,6.01
2752,6v,6.01
2753,6v,6.01
2754,6v,6.01
2755,6v,6.01
2756,6v,6.01
2757,6v,6.01
2758,6v,6.01
2759,6v,6.01
2760,6v,6.01
2761,6v,6.01
2762,6v,6.01
2763,6v,6.01
2764,6v,6.01
2765,6v,6.01
2766,6v,6.01
2767,6v,6.01
2768,6v,6.01
2769,6v,6.01
2770,6v,6.01
2771,6v,6.01
2772,6v,6.01
2773,6v,6.01
2774,6v,6.01
2775,6v,6.01
2776,6v,6.01
2777,6v,6.01
2778,6v,6.01
2779,6v,6.01
2780,6v,6.01
2781,6v,6.01
2782,6v,6.01
2783,6v,6.01
2784,6v,6.01
2785,6v,6.01
2786,6v,6.01
2787,6v,6.01
2788,6v,6.01
2789,6v,6.01
2790,6v,6.01
2791,6v,6.01
2792,6v,6.01
2793,6v,6.01
2794,6v,6.01
2795,6v,6.01
2796,6v,6.01
2797,6v,6.01
2798,6v,6.01
2799,6v,6.01
2800,6v,6.01
2801,6v,6.01
2802,6v,6.01
2803,6v,6.01
2804,6v,6.01
2805,6v,6.01
2806,6v,6.01
2807,6v,6.01
2808,6v,6.01
2809,6v,6.01
2810,6v,6.01
2811,6v,6.01
2812,6v,6.01
2813,6v,6.01
2814,6v,6.01
2815,6v,6.01
2816,6v,6.01
2817,6v,6.01
2818,6v,6.01
2819,6v,6.01
2820,6v,6.01
2821,6v,6.01
2822,6v,6.01
2823,6v,6.01
2824,6v,6.01
2825,6v,6.01
2826,6v,6.01
2827,6v,6.01
2828,6v,6.01
2829,6v,6.01
2830,6v,6.01
2831,6v,6.01
2832,6v,6.01
2833,6v,6.01
2834,6v,6.01
2835,6v,6.01
2836,6v,6.01
2837,6v,6.01
2838,6v,6.01
2839,6v,6.01
2840,6v,6.01
2841,6v,6.01
2842,6v,6.01
2843,6v,6.01
2844,6v,6.01
2845,6v,6.01
2846,6v,6.01
2847,6v,6.01
2848,6v,6.01
2849,6v,6.01
2850,6v,6.01
2851,6v,6.01
2852,6v,6.01
2853,6v,6.01
2854,6v,6.01
2855,6v,6.01
2856,6v,6.01
2857,6v,6.01
2858,6v,6.01
2859,6v,6.01
2860,6v,6.01
2861,6v,6.01
2862,6v,6.01
2863,6v,6.01
2864,6v,6.01
2865,6v,6.01
2866,6v,6.01
2867,6v,6.01
2868,6v,6.01
2869,6v,6.01
2870,6v,6.01
2871,6v,6.01
2872,6v,6.01
2873,6v,6.01
2874,6v,6.01
2875,6v,6.01
2876,6v,6.01
2877,6v,6.01
2878,6v,6.01
2879,6v,6.01
2880,6v,6.01
2881,6v,6.01
2882,6v,6.01
2883,6v,6.01
2884,6v,6.01
2885,6v,6.01
2886,6v,6.01
2887,6v,6.01
2888,6v,6.01
2889,6v,6.01
2890,6v,6.01
2891,6v,6.01
2892,6v,6.01
2893,6v,6.01
2894,6v,6.01
2895,6v,6.01
2896,6v,6.01
2897,6v,6.01
2898,6v,6.01
2899,6v,6.01
2900,6v,6.01
2901,6v,6.01
2902,6v,6.01
2903,6v,6.01
2904,6v,6.01
2905,6v,6.01
2906,6v,6.01
2907,6v,6.01
2908,6v,6.01
2909,6v,6.01
2910,6v,6.01
2911,6v,6.01
2912,6v,6.01
2913,6v,6.01
2914,6v,6.01
2915,6v,6.01
2916,6v,6.01
2917,6v,6.01
2918,6v,6.01
2919,6v,6.01
2920,6v,6.01
2921,6v,6.01
2922,6v,6.01
2923,6v,6.01
2924,6v,6.01
2925,6v,6.01
2926,6v,6.01
2927,6v,6.01
2928,6v,6.01
2929,6v,6.01
2930,6v,6.01
2931,6v,6.01
2932,6v,6.01
2933,6v,6.01
2934,6v,6.01
2935,6v,6.01
2936,6v,6.01
2937,6v,6.01
2938,6v,6.01
2939,6v,6.01
2940,6v,6.01
2941,6v,6.01
2942,6v,6.01
2943,6v,6.04
2944,6v,6.04
2945,6v,6.04
2946,6v,6.04
2947,6v,6.04
2948,6v,6.04
2949,6v,6.04
2950,6v,6.04
2951,6v,6.04
2952,6v,6.04
2953,6v,6.04
2954,6v,6.04
2955,6v,6.04
2956,6v,6.04
2957,6v,6.04
2958,6v,6.04
2959,6v,6.04
2960,6v,6.04
2961,6v,6.04
2962,6v,6.04
2963,6v,6.04
2964,6v,6.04
2965,6v,6.04
2966,6v,6.04
2967,6v,6.04
2968,6v,6.04
2969,6v,6.04
2970,6v,6.04
2971,6v,6.04
2972,6v,6.04
2973,6v,6.04
2974,6v,6.04
2975,6v,6.04
2976,6v,6.04
2977,6v,6.04
2978,6v,6.04
2979,6v,6.04
2980,6v,6.04
2981,6v,6.04
2982,6v,6.04
2983,6v,6.04
2984,6v,6.04
2985,6v,6.04
2986,6v,6.04
2987,6v,6.04
2988,6v,6.04
2989,6v,6.04
2990,6v,6.04
2991,6v,6.04
2992,6v,6.04
2993,6v,6.04
2994,6v,6.04
2995,6v,6.04
3008,9v,8.97
3009,9v,8.97
3010,9v,8.97
3011,9v,8.97
3012,9v,8.97
3013,9v,8.97
3014,9v,8.97
3015,9v,8.97
3016,9v,8.97
3017,9v,8.97
3018,9v,8.97
3019,9v,8.97
3020,9v,8.97
3021,9v,8.97
3022,9v,8.97
3023,9v,8.97
3024,9v,8.97
3025,9v,8.97
3026,9v,8.97
3027,9v,8.97
3028,9v,8.97
3029,9v,8.97
3030,9v,8.97
3031,9v,8.97
3032,9v,8.97
3033,9v,8.97
3034,9v,8.97
3035,9v,8.97
3036,9v,8.97
3037,9v,8.97
3038,9v,8.97
3039,9v,8.97
3040,9v,8.97
3041,9v,8.97
3042,9v,8.97
3043,9v,8.97
3044,9v,8.97
3045,9v,8.97
3046,9v,8.97
3047,9v,8.97
3048,9v,8.97
3049,9v,8.99
3050,9v,8.99
3051,9v,8.99
3052,9v,8.99
3053,9v,8.99
3054,9v,8.99
3055,9v,8.99
3056,9v,8.99
3057,9v,8.99
3058,9v,8.99
3059,9v,8.99
3060,9v,8.99
3061,9v,8.99
3062,9v,8.99
3063,9v,8.99
3064,9v,8.99
3065,9v,8.99
3066,9v,8.99
3067,9v,8.99
3068,9v,8.99
3069,9v,8.99
3070,9v,8.99
3071,9v,8.99
3072,9v,8.99
3073,9v,8.99
3074,9v,8.99
3075,9v,8.99
3076,9v,8.99
3077,9v,8.99
3078,9v,8.99
3079,9v,8.99
3080,9v,8.99
3081,9v,8.99
3082,9v,8.99
3083,9v,8.99
3084,9v,8.99
3085,9v,8.99
3086,9v,8.99
3087,9v,8.99
3088,9v,8.99
3089,9v,8.99
3090,9v,8.99
3091,9v,8.99
3092,9v,8.99
3093,9v,8.99
3094,9v,8.99
3095,9v,8.99
3096,9v,8.99
3097,9v,8.99
3098,9v,8.99
3099,9v,8.99
3100,9v,8.99
3101,9v,8.99
3102,9v,8.99
3103,9v,8.99
3104,9v,8.99
3105,9v,8.99
3106,9v,8.99
3107,9v,8.99
3108,9v,8.99
3109,9v,8.99
3110,9v,8.99
3111,9v,8.99
3112,9v,8.99
3113,9v,8.99
3114,9v,8.99
3115,9v,8.99
3116,9v,8.99
3117,9v,8.99
3118,9v,8.99
3119,9v,8.99
3120,9v,8.99
3121,9v,8.99
3122,9v,8.99
3123,9v,8.99
3124,9v,8.99
3125,9v,8.99
3126,9v,8.99
3127,9v,8.99
3128,9v,8.99
3129,9v,8.99
3130,9v,8.99
3131,9v,8.99
3132,9v,8.99
3133,9v,8.99
3134,9v,8.99
3135,9v,8.99
3136,9v,8.99
3137,9v,8.99
3138,9v,8.99
3139,9v,8.99
3140,9v,8.99
3141,9v,8.99
3142,9v,8.99
3143,9v,8.99
3144,9v,8.99
3145,9v,8.99
3146,9v,8.99
3147,9v,8.99
3148,9v,8.99
3149,9v,8.99
3150,9v,8.99
3151,9v,8.99
3152,9v,8.99
3153,9v,8.99
3154,9v,8.99
3155,9v,8.99
3156,9v,8.99
3157,9v,8.99
3158,9v,8.99
3159,9v,8.99
3160,9v,8.99
3161,9v,8.99
3162,9v,8.99
3163,9v,8.99
3164,9v,8.99
3165,9v,8.99
3166,9v,8.99
3167,9v,8.99
3168,9v,8.99
3169,9v,8.99
3170,9v,8.99
3171,9v,8.99
3172,9v,8.99
3173,9v,8.99
3174,9v,8.99
3175,9v,8.99
3176,9v,8.99
3177,9v,8.99
3178,9v,8.99
3179,9v,8.99
3180,9v,8.99
3181,9v,8.99
3182,9v,8.99
3183,9v,8.99
3184,9v,8.99
3185,9v,8.99
3186,9v,8.99
3187,9v,8.99
3188,9v,8.99
3189,9v,8.99
3190,9v,8.99
3191,9v,8.99
3192,9v,8.99
3193,9v,8.99
3194,9v,8.99
3195,9v,8.99
3196,9v,8.99
3197,9v,8.99
3198,9v,8.99
3199,9v,8.99
3200,9v,8.99
3201,9v,8.99
3202,9v,8.99
3203,9v,8.99
3204,9v,8.99
3205,9v,8.99
3206,9v,8.99
3207,9v,8.99
3208,9v,8.99
3209,9v,8.99
3210,9v,8.99
3211,9v,8.99
3212,9v,8.99
3213,9v,8.99
3214,9v,8.99
3215,9v,8.99
3216,9v,8.99
3217,9v,8.99
3218,9v,8.99
3219,9v,8.99
3220,9v,8.99
3221,9v,8.99
3222,9v,8.99
3223,9v,8.99
3224,9v,8.99
3225,9v,8.99
3226,9v,8.99
3227,9v,8.99
3228,9v,8.99
3229,9v,8.99
3230,9v,8.99
3231,9v,8.99
3232,9v,8.99
3233,9v,8.99
3234,9v,8.99
3235,9v,8.99
3236,9v,8.99
3237,9v,8.99
3238,9v,8.99
3239,9v,8.99
3240,9v,8.99
3241,9v,8.99
3242,9v,8.99
3243,9v,8.99
3244,9v,8.99
3245,9v,8.99
3246,9v,8.99
3247,9v,8.99
3248,9v,8.99
3249,9v,8.99
3250,9v,8.99
3251,9v,8.99
3252,9v,8.99
3253,9v,8.99
3254,9v,8.99
3255,9v,8.99
3256,9v,8.99
3257,9v,8.99
3258,9v,8.99
3259,9v,8.99
3260,9v,8.99
3261,9v,8.99
3262,9v,8.99
3263,9v,8.99
3264,9v,8.99
3265,9v,8.99
3266,9v,8.99
3267,9v,8.99
3268,9v,8.99
3269,9v,8.99
3270,9v,8.99
3271,9v,8.99
3272,9v,8.99
3273,9v,8.99
3274,9v,8.99
3275,9v,8.99
3276,9v,8.99
3277,9v,8.99
3278,9v,8.99
3279,9v,8.99
3280,9v,8.99
3281,9v,8.99
3282,9v,8.99
3283,9v,8.99
3284,9v,8.99
3285,9v,8.99
3286,9v,8.99
3287,9v,8.99
3288,9v,8.99
3289,9v,8.99
3290,9v,8.99
3291,9v,8.99
3292,9v,8.99
3293,9v,8.99
3294,9v,8.99
3295,9v,8.99
3296,9v,8.99
3297,9v,8.99
3298,9v,8.99
3299,9v,8.99
3300,9v,8.99
3301,9v,8.99
3302,9v,8.99
3303,9v,8.99
3304,9v,8.99
3305,9v,8.99
3306,9v,8.99
3307,9v,8.99
3308,9v,8.99
3309,9v,8.99
3310,9v,8.99
3311,9v,8.99
3312,9v,8.99
3313,9v,8.99
3314,9v,8.99
3315,9v,8.99
3316,9v,8.99
3317,9v,8.99
3318,9v,8.99
3319,9v,8.99
3320,9v,8.99
3321,9v,8.99
3322,9v,8.99
3323,9v,8.99
3324,9v,8.99
3325,9v,8.99
3326,9v,8.99
3327,9v,8.99
3328,9v,8.99
3329,9v,8.99
3330,9v,8.99
3331,9v,8.99
3332,9v,8.99
3333,9v,8.99
3334,9v,8.99
3335,9v,8.99
3336,9v,8.99
3337,9v,8.99
3338,9v,8.99
3339,9v,8.99
3340,9v,8.99
3341,9v,8.99
3342,9v,8.99
3343,9v,8.99
3344,9v,8.99
3345,9v,8.99
3346,9v,8.99
3347,9v,8.99
3348,9v,8.99
3349,9v,8.99
3350,9v,8.99
3351,9v,8.99
3352,9v,8.99
3353,9v,8.99
3354,9v,8.99
3355,9v,8.99
3356,9v,8.99
3357,9v,8.99
3358,9v,8.99
3359,9v,8.99
3360,9v,8.99
3361,9v,8.99
3362,9v,8.99
3363,9v,8.99
3364,9v,8.99
3365,9v,8.99
3366,9v,8.99
3367,9v,8.99
3368,9v,8.99
3369,9v,8.99
3370,9v,8.99
3371,9v,8.99
3372,9v,8.99
3373,9v,8.99
3374,9v,8.99
3375,9v,8.99
3376,9v,8.99
3377,9v,8.99
3378,9v,8.99
3379,9v,8.99
3380,9v,8.99
3381,9v,8.99
3382,9v,8.99
3383,9v,8.99
3384,9v,8.99
3385,9v,8.99
3386,9v,8.99
3387,9v,8.99
3388,9v,8.99
3389,9v,8.99
3390,9v,8.99
3391,9v,8.99
3392,9v,8.99
3393,9v,8.99
3394,9v,8.99
3395,9v,8.99
3396,9v,8.99
3397,9v,8.99
3398,9v,8.99
3399,9v,8.99
3400,9v,8.99
3401,9v,8.99
3402,9v,8.99
3403,9v,8.99
3404,9v,8.99
3405,9v,8.99
3406,9v,8.99
3407,9v,8.99
3408,9v,8.99
3409,9v,8.99
3410,9v,8.99
3411,9v,8.99
3412,9v,8.99
3413,9v,8.99
3414,9v,8.99
3415,9v,8.99
3416,9v,8.99
3417,9v,8.99
3418,9v,8.99
3419,9v,8.99
3420,9v,8.99
3421,9v,8.99
3422,9v,8.99
3423,9v,8.99
3424,9v,8.99
3425,9v,8.99
3426,9v,8.99
3427,9v,8.99
3428,9v,8.99
3429,9v,8.99
3430,9v,8.99
3431,9v,8.99
3432,9v,8.99
3433,9v,8.99
3434,9v,8.99
3435,9v,8.99
3436,9v,8.99
3437,9v,8.99
3438,9v,8.99
3439,9v,8.99
3440,9v,8.99
3441,9v,8.99
3442,9v,8.99
3443,9v,8.99
3444,9v,8.99
3445,9v,8.99
3446,9v,8.99
3447,9v,8.99
3448,9v,8.99
3449,9v,8.99
3450,9v,8.99
3451,9v,8.99
3452,9v,8.99
3453,9v,8.99
3454,9v,8.99
3455,9v,8.99
3456,9v,8.99
3457,9v,8.99
3458,9v,8.99
3459,9v,8.99
3460,9v,8.99
3461,9v,8.99
3462,9v,8.99
3463,9v,8.99
3464,9v,8.99
3465,9v,8.99
3466,9v,8.99
3467,9v,8.99
3468,9v,8.99
3469,9v,8.99
3470,9v,8.99
3471,9v,8.99
3472,9v,8.99
3473,9v,8.99
3474,9v,8.99
3475,9v,8.99
3476,9v,8.99
3477,9v,8.99
3478,9v,8.99
3479,9v,8.99
3480,9v,8.99
3481,9v,8.99
3482,9v,8.99
3483,9v,9.01
3484,9v,9.01
3485,9v,9.01
3486,9v,9.01
3487,9v,9.01
3488,9v,9.01
3489,9v,9.01
3490,9v,9.01
3491,9v,9.01
3492,9v,9.01
3493,9v,9.01
3494,9v,9.01
3495,9v,9.01
3496,9v,9.01
3497,9v,9.01
3498,9v,9.01
3499,9v,9.01
3500,9v,9.01
3501,9v,9.01
3502,9v,9.01
3503,9v,9.01
3504,9v,9.01
3505,9v,9.01
3506,9v,9.01
3507,9v,9.01
3508,9v,9.01
3509,9v,9.01
3510,9v,9.01
3511,9v,9.01
3512,9v,9.01
3513,9v,9.01
3514,9v,9.01
3515,9v,9.01
3516,9v,9.01
3517,9v,9.01
3518,9v,9.01
3519,9v,9.01
3520,9v,9.01
3521,9v,9.01
3522,9v,9.01
3523,9v,9.01
3524,9v,9.01
3525,9v,9.01
3526,9v,9.01
3527,9v,9.01
3528,9v,9.01
3529,9v,9.01
3530,9v,9.01
3531,9v,9.01
3532,9v,9.01
3533,9v,9.01
3534,9v,9.01
3535,9v,9.01
3536,9v,9.01
3537,9v,9.01
3538,9v,9.01
3539,9v,9.01
3540,9v,9.01
3541,9v,9.01
3542,9v,9.01
3543,9v,9.01
3544,9v,9.01
3545,9v,9.01
3546,9v,9.01
3547,9v,9.01
3548,9v,9.01
3549,9v,9.01
3550,9v,9.01
3551,9v,9.01
3552,9v,9.01
3553,9v,9.01
3554,9v,9.01
3555,9v,9.01
3556,9v,9.01
3557,9v,9.01
3558,9v,9.01
3559,9v,9.01
3560,9v,9.01
3561,9v,9.01
3562,9v,9.01
3563,9v,9.01
3564,9v,9.01
3565,9v,9.01
3566,9v,9.01
3567,9v,9.01
3568,9v,9.01
3569,9v,9.01
3570,9v,9.01
3571,9v,9.01
3572,9v,9.01
3573,9v,9.01
3574,9v,9.01
3575,9v,9.01
3576,9v,9.01
3577,9v,9.01
3578,9v,9.01
3579,9v,9.01
3580,9v,9.01
3581,9v,9.01
3582,9v,9.01
3583,9v,9.01
3584,9v,9.01
3585,9v,9.01
3586,9v,9.01
3587,9v,9.01
3588,9v,9.01
3589,9v,9.01
3590,9v,9.01
3591,9v,9.01
3592,9v,9.01
3593,9v,9.01
3594,9v,9.01
3595,9v,9.01
3596,9v,9.01
3597,9v,9.01
3598,9v,9.01
3599,9v,9.01
3600,9v,9.01
3601,9v,9.01
3602,9v,9.01
3603,9v,9.01
3604,9v,9.01
3605,9v,9.01
3606,9v,9.01
3607,9v,9.01
3608,9v,9.01
3609,9v,9.01
3610,9v,9.01
3611,9v,9.01
3612,9v,9.01
3613,9v,9.01
3614,9v,9.01
3615,9v,9.01
3616,9v,9.01
3617,9v,9.01
3618,9v,9.01
3619,9v,9.01
3620,9v,9.01
3621,9v,9.01
3622,9v,9.01
3623,9v,9.01
3624,9v,9.01
3625,9v,9.01
3626,9v,9.01
3627,9v,9.01
3628,9v,9.01
3629,9v,9.01
3630,9v,9.01
3631,9v,9.01
3632,9v,9.01
3633,9v,9.01
3634,9v,9.01
3635,9v,9.01
3636,9v,9.01
3637,9v,9.01
3638,9v,9.01
3639,9v,9.01
3640,9v,9.01
3641,9v,9.01
3642,9v,9.01
3643,9v,9.01
3644,9v,9.01
3645,9v,9.01
3646,9v,9.01
3647,9v,9.01
3648,9v,9.01
3649,9v,9.01
3650,9v,9.01
3651,9v,9.01
3652,9v,9.01
3653,9v,9.01
3654,9v,9.01
3655,9v,9.01
3656,9v,9.01
3657,9v,9.01
3658,9v,9.01
3659,9v,9.01
3660,9v,9.01
3661,9v,9.01
3662,9v,9.01
3663,9v,9.01
3664,9v,9.01
3665,9v,9.01
3666,9v,9.01
3667,9v,9.01
3668,9v,9.01
3669,9v,9.01
