Iteration - 0,Iteration - 1,Iteration - 2,Iteration - 3,Iteration - 4
0.22725928025531297,0.11027776132792119,0.06233201590036837,0.013970247942023112,0.02313074518280132
1.1671250366486372,0.31525701366564957,0.2057566922436321,0.11896978113568223,0.10331637807800986
323.0,273.0,516.0,147.0,46.0
