Iteration - 0,Iteration - 1,Iteration - 2,Iteration - 3
0.32196283698664707,0.08865399731597659,0.13004189146692857,0.0761832673032932
1.6752372944521097,0.5623973134614036,0.3392036008128436,0.2144067895675702
386.0,127.0,403.0,18.0
