0.5v,3v,6v,9v,12v,15v,18v,21v,24.5v
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-2.110181830346612,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-2.110181830346612,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-2.110181830346612,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-2.2734453721262176,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-1.6209646250890135,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-1.5085924646467932,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-1.227245433391318,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
-0.3729151630179675,-0.3883331232653439,-0.6214917317599352,-0.6836668696712774,-0.5677564235237909,-0.43543434594453834,-0.4189626599180718,-0.6157152451887502,-0.9811027681603978
