0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.46
0.49
0.51
0.54
0.49
0.46
0.51
0.49
0.49
0.54
0.49
0.49
0.49
0.46
0.44
0.51
0.49
0.49
0.46
0.49
0.49
0.51
0.51
0.49
0.51
0.49
0.51
0.51
0.51
0.51
0.49
0.49
0.56
0.51
0.49
0.44
0.46
0.51
0.49
0.49
0.49
0.49
0.49
0.54
0.49
0.49
0.49
0.49
0.51
0.46
0.49
0.49
0.49
0.49
0.49
0.51
0.54
0.49
0.51
0.49
0.49
0.54
0.49
0.49
0.44
0.46
0.54
0.49
0.51
0.49
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.49
0.46
0.46
0.49
0.46
0.49
0.49
0.46
0.51
0.49
0.49
0.49
0.49
0.49
0.51
0.49
0.46
0.46
0.49
0.44
0.49
0.49
0.46
0.49
0.51
0.49
0.54
0.49
0.49
0.46
0.49
0.51
0.51
0.49
0.51
0.46
0.49
0.51
0.44
0.51
0.49
0.51
0.51
0.49
0.54
0.49
0.46
0.49
0.51
0.51
0.51
0.49
0.54
0.49
0.54
0.49
0.51
0.49
0.54
0.51
0.49
0.51
0.51
0.49
0.49
0.49
0.49
0.51
0.49
0.46
0.49
0.46
0.44
0.49
0.49
0.44
0.46
0.51
0.44
0.49
0.49
0.46
0.49
0.46
0.49
0.51
0.49
0.46
0.49
0.46
0.51
0.49
0.49
0.49
0.49
0.46
0.46
0.49
0.46
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.51
0.54
0.49
0.49
0.49
0.49
0.46
0.54
0.49
0.49
0.49
0.51
0.44
0.49
0.49
0.51
0.49
0.46
0.49
0.49
0.49
0.49
0.49
0.51
0.46
0.49
0.42
0.46
0.49
0.51
0.54
0.49
0.46
0.49
0.49
0.56
0.51
0.49
0.46
0.49
0.51
0.51
0.49
0.46
0.49
0.49
0.49
0.49
0.49
0.46
0.49
0.51
0.51
0.49
0.49
0.51
0.49
0.46
0.49
0.51
0.49
0.51
0.46
0.49
0.49
0.51
0.49
0.51
0.49
0.49
0.49
0.49
0.49
0.49
0.51
0.49
0.46
0.49
0.46
0.46
0.44
0.51
0.49
0.49
0.49
0.46
0.49
0.54
0.49
0.54
0.46
0.49
0.51
0.51
0.49
0.51
0.49
0.49
0.54
0.51
0.49
0.49
0.49
0.51
0.49
0.49
0.49
0.51
0.49
0.51
0.49
0.49
0.46
0.46
0.49
0.51
0.49
0.49
0.51
0.49
0.46
0.49
0.44
0.49
0.49
0.51
0.49
0.46
0.49
0.49
0.49
0.49
0.44
0.49
0.54
0.49
0.44
0.49
0.49
0.51
0.46
0.49
0.51
0.49
0.49
0.51
0.46
0.49
0.49
0.49
0.49
0.56
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.49
0.44
0.46
0.46
0.54
0.49
0.49
0.46
0.49
0.44
0.46
0.49
0.56
0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.51
0.51
0.49
0.49
0.49
0.51
0.54
0.49
0.46
0.46
0.49
0.44
0.46
0.49
0.49
0.49
0.54
0.51
0.49
0.49
0.49
0.44
0.49
0.46
0.49
0.51
0.49
0.49
0.49
0.51
0.49
0.46
0.51
0.46
0.46
0.49
0.49
0.49
0.46
0.46
0.49
0.49
0.46
0.51
0.49
0.42
0.51
0.49
0.49
0.49
0.49
0.49
0.46
0.46
0.49
0.46
0.46
0.49
0.49
0.49
0.49
0.44
0.49
0.49
0.46
0.49
0.49
0.44
0.49
0.51
0.49
0.49
0.44
0.44
0.49
0.54
0.46
0.49
0.46
0.49
0.49
0.49
0.49
0.49
0.49
0.49
0.51
0.49
0.54
0.46
0.49
0.51
0.49
0.49
0.54
0.44
0.49
0.49
0.46
0.46
0.42
0.49
0.49
0.49
0.49
0.59
0.46
0.49
0.51
0.49
0.46
0.46
0.49
0.54
0.49
0.51
0.46
0.49
0.49
0.49
0.46
0.44
0.51
0.46
0.44
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.49
0.51
0.49
0.49
0.49
0.49
0.54
0.49
0.51
0.46
0.49
0.51
0.46
0.49
0.46
0.49
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.46
0.51
0.49
0.44
0.51
0.49
0.46
0.51
0.49
0.51
0.49
0.54
0.46
0.44
0.49
0.49
0.49
0.46
0.46
0.49
0.54
0.49
0.51
0.49
0.51
0.49
0.49
0.49
0.49
0.51
0.49
0.49
0.49
0.51
0.54
0.54
0.49
0.49
0.49
0.44
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.49
0.49
0.46
0.49
0.46
0.49
0.49
0.49
0.46
0.49
0.46
0.46
0.49
0.51
0.51
0.46
0.49
0.49
0.51
0.46
0.51
0.49
0.49
0.49
0.49
0.46
0.49
0.49
0.46
0.51
0.49
0.46
0.49
0.46
0.49
0.46
0.49
0.44
0.49
0.49
0.51
0.49
0.49
0.44
0.51
0.49
0.51
0.51
0.46
0.39
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.49
0.49
0.51
0.49
0.49
0.49
0.46
0.49
0.39
0.49
0.51
0.49
0.49
0.49
0.46
0.49
0.49
0.49
0.51
0.51
0.51
0.49
0.51
0.49
0.46
0.49
0.49
0.49
0.46
0.49
0.46
0.49
0.51
0.49
0.49
0.49
0.49
0.51
0.49
0.49
0.51
0.49
0.49
0.46
0.49
0.49
0.54
0.49
0.51
0.46
0.51
0.49
0.44
0.49
0.46
0.51
0.54
0.49
0.49
0.49
0.51
0.44
0.49
0.49
0.49
0.49
0.54
0.51
0.51
0.49
0.51
0.51
0.51
0.46
0.49
0.49
0.51
0.49
0.51
0.51
0.49
0.49
0.49
0.42
0.44
0.54
0.49
0.46
0.46
0.49
0.51
0.49
0.49
0.49
0.49
0.54
0.51
0.49
0.49
0.49
0.51
0.51
0.49
0.49
0.42
0.49
0.46
0.44
0.51
0.49
0.44
0.51
0.49
0.42
0.46
0.49
0.49
0.49
0.49
0.54
0.49
0.44
0.49
0.49
0.51
0.51
0.49
0.49
0.51
0.49
0.44
0.51
0.49
0.42
0.46
0.49
0.49
0.49
0.49
0.54
0.49
0.44
0.49
0.49
0.51
0.51
0.49
0.49
0.49
0.51
0.49
0.51
0.49
0.44
0.46
0.49
0.44
0.49
0.49
0.49
0.49
0.51
0.51
0.49
0.49
0.51
0.49
0.51
0.49
0.44
0.46
0.49
0.44
0.49
0.49
0.49
0.49
0.51
0.51
0.49
0.51
0.54
0.46
0.42
0.44
0.49
0.39
0.46
0.49
0.49
0.49
0.49
0.49
0.46
0.46
0.54
0.49
0.44
0.49
0.49
0.49
0.39
0.49
0.46
0.49
0.49
0.44
0.56
0.49
0.46
0.49
0.49
0.44
0.49
0.49
0.56
0.49
0.44
0.49
0.51
0.49
0.49
0.54
0.51
0.51
0.49
0.51
0.51
0.51
0.46
0.49
0.49
0.51
